Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-09-07 00:00:00,Brazil,North-East Brazil,BR-NE,146.89,190.33,74.45,74.45,ons.org.br
2021-09-08 00:00:00,Brazil,North-East Brazil,BR-NE,143.98,187.41,74.96,74.96,ons.org.br
2021-09-09 00:00:00,Brazil,North-East Brazil,BR-NE,145.47,189.62,74.70,74.70,ons.org.br
2021-09-10 00:00:00,Brazil,North-East Brazil,BR-NE,150.31,196.09,73.86,73.86,Electricity Maps Estimation; ons.org.br
2021-09-11 00:00:00,Brazil,North-East Brazil,BR-NE,139.90,181.79,75.67,75.67,ons.org.br
2021-09-12 00:00:00,Brazil,North-East Brazil,BR-NE,123.56,162.49,78.51,78.51,ons.org.br
2021-09-13 00:00:00,Brazil,North-East Brazil,BR-NE,140.32,183.19,75.60,75.60,ons.org.br
2021-09-14 00:00:00,Brazil,North-East Brazil,BR-NE,122.71,163.22,78.66,78.66,ons.org.br
2021-09-15 00:00:00,Brazil,North-East Brazil,BR-NE,125.82,166.52,78.12,78.12,ons.org.br
2021-09-16 00:00:00,Brazil,North-East Brazil,BR-NE,138.64,181.15,75.89,75.89,ons.org.br
2021-09-17 00:00:00,Brazil,North-East Brazil,BR-NE,144.52,187.49,74.87,74.87,ons.org.br
2021-09-18 00:00:00,Brazil,North-East Brazil,BR-NE,133.80,174.81,76.73,76.73,ons.org.br
2021-09-19 00:00:00,Brazil,North-East Brazil,BR-NE,150.50,195.37,73.83,73.83,ons.org.br
2021-09-20 00:00:00,Brazil,North-East Brazil,BR-NE,149.43,194.01,74.01,74.01,ons.org.br
2021-09-21 00:00:00,Brazil,North-East Brazil,BR-NE,146.94,192.17,74.45,74.45,ons.org.br
2021-09-22 00:00:00,Brazil,North-East Brazil,BR-NE,153.47,201.62,73.31,73.31,ons.org.br
2021-09-23 00:00:00,Brazil,North-East Brazil,BR-NE,140.00,183.74,75.65,75.65,ons.org.br
2021-09-24 00:00:00,Brazil,North-East Brazil,BR-NE,138.87,181.14,75.85,75.85,ons.org.br
2021-09-25 00:00:00,Brazil,North-East Brazil,BR-NE,138.37,180.56,75.94,75.94,ons.org.br
2021-09-26 00:00:00,Brazil,North-East Brazil,BR-NE,136.13,177.70,76.32,76.32,ons.org.br
2021-09-27 00:00:00,Brazil,North-East Brazil,BR-NE,138.73,181.19,75.87,75.87,ons.org.br
2021-09-28 00:00:00,Brazil,North-East Brazil,BR-NE,133.16,174.45,76.84,76.84,ons.org.br
2021-09-29 00:00:00,Brazil,North-East Brazil,BR-NE,141.82,185.42,75.34,75.34,ons.org.br
2021-09-30 00:00:00,Brazil,North-East Brazil,BR-NE,140.76,185.35,75.52,75.52,ons.org.br
2021-10-01 00:00:00,Brazil,North-East Brazil,BR-NE,139.46,183.18,75.75,75.75,ons.org.br
2021-10-02 00:00:00,Brazil,North-East Brazil,BR-NE,140.57,183.67,75.55,75.55,ons.org.br
2021-10-03 00:00:00,Brazil,North-East Brazil,BR-NE,128.50,169.14,77.65,77.65,ons.org.br
2021-10-04 00:00:00,Brazil,North-East Brazil,BR-NE,140.97,183.94,75.48,75.48,ons.org.br
2021-10-05 00:00:00,Brazil,North-East Brazil,BR-NE,140.09,183.48,75.64,75.64,ons.org.br
2021-10-06 00:00:00,Brazil,North-East Brazil,BR-NE,134.87,176.88,76.54,76.54,ons.org.br
2021-10-07 00:00:00,Brazil,North-East Brazil,BR-NE,146.26,190.98,74.56,74.56,ons.org.br
2021-10-08 00:00:00,Brazil,North-East Brazil,BR-NE,149.17,194.49,74.06,74.06,ons.org.br
2021-10-09 00:00:00,Brazil,North-East Brazil,BR-NE,140.80,182.82,75.51,75.51,ons.org.br
2021-10-10 00:00:00,Brazil,North-East Brazil,BR-NE,148.81,192.59,74.12,74.12,ons.org.br
2021-10-11 00:00:00,Brazil,North-East Brazil,BR-NE,170.50,219.41,70.35,70.35,ons.org.br
2021-10-12 00:00:00,Brazil,North-East Brazil,BR-NE,172.74,221.65,69.96,69.96,ons.org.br
2021-10-13 00:00:00,Brazil,North-East Brazil,BR-NE,139.44,181.91,75.75,75.75,ons.org.br
2021-10-14 00:00:00,Brazil,North-East Brazil,BR-NE,140.65,183.61,75.54,75.54,ons.org.br
2021-10-15 00:00:00,Brazil,North-East Brazil,BR-NE,142.77,185.85,75.17,75.17,ons.org.br
2021-10-16 00:00:00,Brazil,North-East Brazil,BR-NE,136.96,178.50,76.18,76.18,ons.org.br
2021-10-17 00:00:00,Brazil,North-East Brazil,BR-NE,119.75,157.76,79.17,79.17,ons.org.br
2021-10-18 00:00:00,Brazil,North-East Brazil,BR-NE,144.71,187.90,74.83,74.83,ons.org.br
2021-10-19 00:00:00,Brazil,North-East Brazil,BR-NE,175.05,225.10,69.56,69.55,ons.org.br
2021-10-20 00:00:00,Brazil,North-East Brazil,BR-NE,202.63,258.09,64.76,64.73,ons.org.br
2021-10-21 00:00:00,Brazil,North-East Brazil,BR-NE,215.83,274.01,62.46,62.39,ons.org.br
2021-10-22 00:00:00,Brazil,North-East Brazil,BR-NE,210.62,267.98,63.37,63.33,ons.org.br
2021-10-23 00:00:00,Brazil,North-East Brazil,BR-NE,204.80,260.31,64.38,64.38,ons.org.br
2021-10-24 00:00:00,Brazil,North-East Brazil,BR-NE,189.24,241.27,67.09,67.09,ons.org.br
2021-10-25 00:00:00,Brazil,North-East Brazil,BR-NE,165.51,212.70,71.22,71.22,ons.org.br
2021-10-26 00:00:00,Brazil,North-East Brazil,BR-NE,148.88,192.43,74.11,74.11,ons.org.br
2021-10-27 00:00:00,Brazil,North-East Brazil,BR-NE,150.00,193.97,73.91,73.91,ons.org.br
2021-10-28 00:00:00,Brazil,North-East Brazil,BR-NE,142.88,185.55,75.15,75.15,ons.org.br
2021-10-29 00:00:00,Brazil,North-East Brazil,BR-NE,157.80,203.36,72.56,72.56,ons.org.br
2021-10-30 00:00:00,Brazil,North-East Brazil,BR-NE,168.03,215.94,70.78,70.78,ons.org.br
2021-10-31 00:00:00,Brazil,North-East Brazil,BR-NE,145.53,188.24,74.69,74.69,Electricity Maps Estimation; ons.org.br
2021-11-01 00:00:00,Brazil,North-East Brazil,BR-NE,133.59,175.39,76.77,76.77,Electricity Maps Estimation; ons.org.br
2021-11-02 00:00:00,Brazil,North-East Brazil,BR-NE,183.16,235.02,68.15,68.15,ons.org.br
2021-11-03 00:00:00,Brazil,North-East Brazil,BR-NE,206.90,264.32,64.02,64.02,ons.org.br
2021-11-04 00:00:00,Brazil,North-East Brazil,BR-NE,204.47,261.21,64.44,64.44,Electricity Maps Estimation; ons.org.br
2021-11-05 00:00:00,Brazil,North-East Brazil,BR-NE,215.21,274.42,62.57,62.57,ons.org.br
2021-11-06 00:00:00,Brazil,North-East Brazil,BR-NE,207.26,264.86,63.95,63.93,ons.org.br
2021-11-07 00:00:00,Brazil,North-East Brazil,BR-NE,194.39,249.08,66.19,66.19,ons.org.br
2021-11-08 00:00:00,Brazil,North-East Brazil,BR-NE,195.36,250.43,66.03,66.03,ons.org.br
2021-11-09 00:00:00,Brazil,North-East Brazil,BR-NE,162.76,210.18,71.69,71.69,ons.org.br
2021-11-10 00:00:00,Brazil,North-East Brazil,BR-NE,172.11,221.65,70.07,70.07,Electricity Maps Estimation; ons.org.br
2021-11-11 00:00:00,Brazil,North-East Brazil,BR-NE,171.85,221.03,70.11,70.11,ons.org.br
2021-11-12 00:00:00,Brazil,North-East Brazil,BR-NE,171.09,220.12,70.25,70.25,ons.org.br
2021-11-13 00:00:00,Brazil,North-East Brazil,BR-NE,138.03,180.44,75.99,75.99,ons.org.br
2021-11-14 00:00:00,Brazil,North-East Brazil,BR-NE,84.02,115.42,85.39,85.39,ons.org.br
2021-11-15 00:00:00,Brazil,North-East Brazil,BR-NE,86.70,118.96,84.92,84.92,ons.org.br
2021-11-16 00:00:00,Brazil,North-East Brazil,BR-NE,94.97,128.75,83.48,83.48,ons.org.br
2021-11-17 00:00:00,Brazil,North-East Brazil,BR-NE,108.72,145.52,81.09,81.09,ons.org.br
2021-11-18 00:00:00,Brazil,North-East Brazil,BR-NE,113.62,151.03,80.24,80.24,ons.org.br
2021-11-19 00:00:00,Brazil,North-East Brazil,BR-NE,126.42,166.51,78.02,78.02,ons.org.br
2021-11-20 00:00:00,Brazil,North-East Brazil,BR-NE,121.10,160.09,78.94,78.94,ons.org.br
2021-11-21 00:00:00,Brazil,North-East Brazil,BR-NE,116.38,155.47,79.76,79.76,ons.org.br
2021-11-22 00:00:00,Brazil,North-East Brazil,BR-NE,132.77,174.71,76.91,76.91,ons.org.br
2021-11-23 00:00:00,Brazil,North-East Brazil,BR-NE,156.72,203.05,72.74,72.74,ons.org.br
2021-11-24 00:00:00,Brazil,North-East Brazil,BR-NE,181.01,232.80,68.52,68.51,Electricity Maps Estimation; ons.org.br
2021-11-25 00:00:00,Brazil,North-East Brazil,BR-NE,156.00,201.87,72.87,72.87,ons.org.br
2021-11-26 00:00:00,Brazil,North-East Brazil,BR-NE,163.06,210.59,71.64,71.64,ons.org.br
2021-11-27 00:00:00,Brazil,North-East Brazil,BR-NE,146.90,191.76,74.45,74.44,ons.org.br
2021-11-28 00:00:00,Brazil,North-East Brazil,BR-NE,177.74,228.80,69.09,69.07,ons.org.br
2021-11-29 00:00:00,Brazil,North-East Brazil,BR-NE,182.15,234.10,68.32,68.32,ons.org.br
2021-11-30 00:00:00,Brazil,North-East Brazil,BR-NE,169.59,220.38,70.51,70.51,ons.org.br
2021-12-01 00:00:00,Brazil,North-East Brazil,BR-NE,188.80,242.49,67.17,67.16,ons.org.br
2021-12-02 00:00:00,Brazil,North-East Brazil,BR-NE,183.29,235.17,68.12,68.12,ons.org.br
2021-12-03 00:00:00,Brazil,North-East Brazil,BR-NE,182.73,234.33,68.22,68.20,ons.org.br
2021-12-04 00:00:00,Brazil,North-East Brazil,BR-NE,118.92,157.54,79.32,79.32,ons.org.br
2021-12-05 00:00:00,Brazil,North-East Brazil,BR-NE,88.68,120.99,84.58,84.58,ons.org.br
2021-12-06 00:00:00,Brazil,North-East Brazil,BR-NE,110.51,147.49,80.78,80.78,ons.org.br
2021-12-07 00:00:00,Brazil,North-East Brazil,BR-NE,128.08,169.13,77.72,77.72,ons.org.br
2021-12-08 00:00:00,Brazil,North-East Brazil,BR-NE,121.62,161.41,78.85,78.85,ons.org.br
2021-12-09 00:00:00,Brazil,North-East Brazil,BR-NE,140.25,184.36,75.61,75.60,ons.org.br
2021-12-10 00:00:00,Brazil,North-East Brazil,BR-NE,136.21,179.10,76.31,76.31,ons.org.br
2021-12-11 00:00:00,Brazil,North-East Brazil,BR-NE,127.09,167.62,77.90,77.90,ons.org.br
2021-12-12 00:00:00,Brazil,North-East Brazil,BR-NE,118.53,157.02,79.39,79.39,ons.org.br
2021-12-13 00:00:00,Brazil,North-East Brazil,BR-NE,126.78,166.99,77.95,77.95,ons.org.br
2021-12-14 00:00:00,Brazil,North-East Brazil,BR-NE,108.77,146.14,81.08,81.08,ons.org.br
2021-12-15 00:00:00,Brazil,North-East Brazil,BR-NE,78.88,110.41,86.28,86.28,ons.org.br
2021-12-16 00:00:00,Brazil,North-East Brazil,BR-NE,68.13,97.24,88.15,88.15,ons.org.br
2021-12-17 00:00:00,Brazil,North-East Brazil,BR-NE,83.56,116.04,85.47,85.47,ons.org.br
2021-12-18 00:00:00,Brazil,North-East Brazil,BR-NE,74.80,104.60,86.99,86.99,ons.org.br
2021-12-19 00:00:00,Brazil,North-East Brazil,BR-NE,93.34,127.30,83.77,83.75,ons.org.br
2021-12-20 00:00:00,Brazil,North-East Brazil,BR-NE,110.23,148.52,80.83,80.78,ons.org.br
2021-12-21 00:00:00,Brazil,North-East Brazil,BR-NE,102.24,138.93,82.22,82.17,ons.org.br
2021-12-22 00:00:00,Brazil,North-East Brazil,BR-NE,90.88,125.53,84.20,84.14,ons.org.br
2021-12-23 00:00:00,Brazil,North-East Brazil,BR-NE,101.82,138.83,82.29,82.21,ons.org.br
2021-12-24 00:00:00,Brazil,North-East Brazil,BR-NE,84.56,119.28,85.29,85.14,ons.org.br
2021-12-25 00:00:00,Brazil,North-East Brazil,BR-NE,92.33,128.01,83.94,83.74,ons.org.br
2021-12-26 00:00:00,Brazil,North-East Brazil,BR-NE,92.71,129.03,83.88,83.71,ons.org.br
2021-12-27 00:00:00,Brazil,North-East Brazil,BR-NE,84.61,118.68,85.28,85.19,ons.org.br
2021-12-28 00:00:00,Brazil,North-East Brazil,BR-NE,77.75,108.74,86.48,86.46,ons.org.br
2021-12-29 00:00:00,Brazil,North-East Brazil,BR-NE,66.54,95.51,88.43,88.43,ons.org.br
2021-12-30 00:00:00,Brazil,North-East Brazil,BR-NE,71.17,101.60,87.62,87.62,ons.org.br
2021-12-31 00:00:00,Brazil,North-East Brazil,BR-NE,75.10,105.60,86.94,86.93,ons.org.br
