Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2024-09-14 00:00:00,Brazil,South Brazil,BR-S,48.66,81.60,91.54,91.22,ons.org.br
2024-09-15 00:00:00,Brazil,South Brazil,BR-S,71.14,109.17,87.63,86.86,ons.org.br
2024-09-16 00:00:00,Brazil,South Brazil,BR-S,54.17,89.56,90.58,90.10,ons.org.br
2024-09-17 00:00:00,Brazil,South Brazil,BR-S,57.17,93.18,90.06,89.37,ons.org.br
2024-09-18 00:00:00,Brazil,South Brazil,BR-S,54.85,89.53,90.46,89.81,ons.org.br
2024-09-19 00:00:00,Brazil,South Brazil,BR-S,56.67,91.46,90.14,89.46,ons.org.br
2024-09-20 00:00:00,Brazil,South Brazil,BR-S,55.74,89.78,90.31,89.74,ons.org.br
2024-09-21 00:00:00,Brazil,South Brazil,BR-S,51.33,85.83,91.07,90.78,ons.org.br
2024-09-22 00:00:00,Brazil,South Brazil,BR-S,44.82,78.37,92.20,92.03,ons.org.br
2024-09-23 00:00:00,Brazil,South Brazil,BR-S,43.02,75.89,92.52,92.29,Electricity Maps Estimation; ons.org.br
2024-09-24 00:00:00,Brazil,South Brazil,BR-S,46.34,79.68,91.94,91.67,ons.org.br
2024-09-25 00:00:00,Brazil,South Brazil,BR-S,45.79,79.11,92.04,91.83,ons.org.br
2024-09-26 00:00:00,Brazil,South Brazil,BR-S,58.61,93.70,89.81,89.54,ons.org.br
2024-09-27 00:00:00,Brazil,South Brazil,BR-S,61.80,98.22,89.25,89.06,ons.org.br
2024-09-28 00:00:00,Brazil,South Brazil,BR-S,71.24,110.61,87.61,87.05,ons.org.br
2024-09-29 00:00:00,Brazil,South Brazil,BR-S,78.96,119.20,86.27,85.80,ons.org.br
2024-09-30 00:00:00,Brazil,South Brazil,BR-S,70.04,107.81,87.82,87.58,ons.org.br
2024-10-01 00:00:00,Brazil,South Brazil,BR-S,69.53,107.31,87.91,87.55,ons.org.br
2024-10-02 00:00:00,Brazil,South Brazil,BR-S,83.00,122.71,85.57,85.19,ons.org.br
2024-10-03 00:00:00,Brazil,South Brazil,BR-S,89.18,131.00,84.49,84.14,ons.org.br
2024-10-04 00:00:00,Brazil,South Brazil,BR-S,83.86,125.03,85.42,85.03,ons.org.br
2024-10-05 00:00:00,Brazil,South Brazil,BR-S,87.80,129.74,84.73,84.38,ons.org.br
2024-10-06 00:00:00,Brazil,South Brazil,BR-S,98.51,142.80,82.87,82.16,ons.org.br
2024-10-07 00:00:00,Brazil,South Brazil,BR-S,72.46,110.50,87.40,87.12,ons.org.br
2024-10-08 00:00:00,Brazil,South Brazil,BR-S,77.41,116.47,86.54,86.19,ons.org.br
2024-10-09 00:00:00,Brazil,South Brazil,BR-S,61.60,96.38,89.29,89.19,ons.org.br
2024-10-10 00:00:00,Brazil,South Brazil,BR-S,57.46,91.44,90.01,89.95,ons.org.br
2024-10-11 00:00:00,Brazil,South Brazil,BR-S,64.59,100.59,88.77,88.61,ons.org.br
2024-10-12 00:00:00,Brazil,South Brazil,BR-S,86.41,128.09,84.97,84.73,ons.org.br
2024-10-13 00:00:00,Brazil,South Brazil,BR-S,86.33,128.04,84.99,84.98,ons.org.br
2024-10-14 00:00:00,Brazil,South Brazil,BR-S,81.24,120.85,85.87,85.40,ons.org.br
2024-10-15 00:00:00,Brazil,South Brazil,BR-S,71.36,109.34,87.59,87.25,ons.org.br
2024-10-16 00:00:00,Brazil,South Brazil,BR-S,69.81,108.49,87.86,87.68,ons.org.br
2024-10-17 00:00:00,Brazil,South Brazil,BR-S,69.37,108.32,87.94,87.71,ons.org.br
2024-10-18 00:00:00,Brazil,South Brazil,BR-S,59.05,95.48,89.73,89.61,ons.org.br
2024-10-19 00:00:00,Brazil,South Brazil,BR-S,59.54,96.57,89.64,89.44,ons.org.br
2024-10-20 00:00:00,Brazil,South Brazil,BR-S,78.73,118.97,86.31,86.14,ons.org.br
2024-10-21 00:00:00,Brazil,South Brazil,BR-S,81.92,121.85,85.75,85.07,ons.org.br
2024-10-22 00:00:00,Brazil,South Brazil,BR-S,73.80,112.70,87.17,86.28,ons.org.br
2024-10-23 00:00:00,Brazil,South Brazil,BR-S,72.02,110.04,87.47,86.75,ons.org.br
2024-10-24 00:00:00,Brazil,South Brazil,BR-S,73.42,111.89,87.23,86.70,ons.org.br
2024-10-25 00:00:00,Brazil,South Brazil,BR-S,64.60,102.13,88.77,88.60,Electricity Maps Estimation; ons.org.br
2024-10-26 00:00:00,Brazil,South Brazil,BR-S,55.82,91.86,90.29,90.27,ons.org.br
2024-10-27 00:00:00,Brazil,South Brazil,BR-S,55.10,91.86,90.42,90.35,Electricity Maps Estimation; ons.org.br
2024-10-28 00:00:00,Brazil,South Brazil,BR-S,59.59,96.42,89.64,89.02,ons.org.br
2024-10-29 00:00:00,Brazil,South Brazil,BR-S,53.80,89.47,90.64,90.06,ons.org.br
2024-10-30 00:00:00,Brazil,South Brazil,BR-S,57.73,93.64,89.96,89.31,ons.org.br
2024-10-31 00:00:00,Brazil,South Brazil,BR-S,57.29,92.80,90.04,89.45,ons.org.br
2024-11-01 00:00:00,Brazil,South Brazil,BR-S,53.54,88.52,90.69,90.23,ons.org.br
2024-11-02 00:00:00,Brazil,South Brazil,BR-S,84.21,124.69,85.35,84.38,ons.org.br
2024-11-03 00:00:00,Brazil,South Brazil,BR-S,84.98,125.33,85.22,84.57,ons.org.br
2024-11-04 00:00:00,Brazil,South Brazil,BR-S,63.45,99.37,88.97,88.62,ons.org.br
2024-11-05 00:00:00,Brazil,South Brazil,BR-S,56.18,91.03,90.23,90.03,ons.org.br
2024-11-06 00:00:00,Brazil,South Brazil,BR-S,55.16,89.91,90.41,90.21,ons.org.br
2024-11-07 00:00:00,Brazil,South Brazil,BR-S,57.69,92.43,89.97,89.82,ons.org.br
2024-11-08 00:00:00,Brazil,South Brazil,BR-S,51.06,85.31,91.12,91.09,ons.org.br
2024-11-09 00:00:00,Brazil,South Brazil,BR-S,66.59,105.33,88.42,88.31,ons.org.br
2024-11-10 00:00:00,Brazil,South Brazil,BR-S,75.56,115.95,86.86,86.76,ons.org.br
2024-11-11 00:00:00,Brazil,South Brazil,BR-S,54.13,89.80,90.59,90.52,ons.org.br
2024-11-12 00:00:00,Brazil,South Brazil,BR-S,55.21,90.30,90.40,90.29,ons.org.br
2024-11-13 00:00:00,Brazil,South Brazil,BR-S,61.74,99.23,89.26,89.15,ons.org.br
2024-11-14 00:00:00,Brazil,South Brazil,BR-S,58.71,95.50,89.79,89.64,ons.org.br
2024-11-15 00:00:00,Brazil,South Brazil,BR-S,68.76,106.70,88.04,87.70,ons.org.br
2024-11-16 00:00:00,Brazil,South Brazil,BR-S,68.87,106.77,88.02,87.68,ons.org.br
2024-11-17 00:00:00,Brazil,South Brazil,BR-S,68.08,106.44,88.16,87.79,ons.org.br
2024-11-18 00:00:00,Brazil,South Brazil,BR-S,59.41,95.59,89.67,89.36,ons.org.br
2024-11-19 00:00:00,Brazil,South Brazil,BR-S,54.09,88.91,90.59,90.38,ons.org.br
2024-11-20 00:00:00,Brazil,South Brazil,BR-S,56.67,91.84,90.15,89.97,ons.org.br
2024-11-21 00:00:00,Brazil,South Brazil,BR-S,46.95,79.66,91.83,91.76,ons.org.br
2024-11-22 00:00:00,Brazil,South Brazil,BR-S,45.04,77.49,92.17,92.13,ons.org.br
2024-11-23 00:00:00,Brazil,South Brazil,BR-S,45.17,78.26,92.14,92.14,ons.org.br
2024-11-24 00:00:00,Brazil,South Brazil,BR-S,52.65,88.01,90.84,90.82,ons.org.br
2024-11-25 00:00:00,Brazil,South Brazil,BR-S,52.47,87.97,90.88,90.75,ons.org.br
2024-11-26 00:00:00,Brazil,South Brazil,BR-S,53.02,88.48,90.78,90.59,ons.org.br
2024-11-27 00:00:00,Brazil,South Brazil,BR-S,57.02,92.91,90.08,89.87,ons.org.br
2024-11-28 00:00:00,Brazil,South Brazil,BR-S,60.14,95.90,89.54,89.34,ons.org.br
2024-11-29 00:00:00,Brazil,South Brazil,BR-S,53.93,88.86,90.62,90.52,ons.org.br
2024-11-30 00:00:00,Brazil,South Brazil,BR-S,65.20,102.98,88.66,88.45,ons.org.br
2024-12-01 00:00:00,Brazil,South Brazil,BR-S,61.88,98.69,89.24,89.13,ons.org.br
2024-12-02 00:00:00,Brazil,South Brazil,BR-S,59.49,95.02,89.65,89.47,ons.org.br
2024-12-03 00:00:00,Brazil,South Brazil,BR-S,53.37,88.12,90.72,90.63,ons.org.br
2024-12-04 00:00:00,Brazil,South Brazil,BR-S,60.30,96.81,89.51,89.36,ons.org.br
2024-12-05 00:00:00,Brazil,South Brazil,BR-S,62.06,99.44,89.21,88.93,ons.org.br
2024-12-06 00:00:00,Brazil,South Brazil,BR-S,56.18,91.62,90.23,89.98,ons.org.br
2024-12-07 00:00:00,Brazil,South Brazil,BR-S,57.24,91.76,90.05,89.89,ons.org.br
2024-12-08 00:00:00,Brazil,South Brazil,BR-S,59.98,95.45,89.57,89.55,ons.org.br
2024-12-09 00:00:00,Brazil,South Brazil,BR-S,53.85,88.54,90.63,90.53,Electricity Maps Estimation; ons.org.br
2024-12-10 00:00:00,Brazil,South Brazil,BR-S,47.26,81.54,91.78,91.71,ons.org.br
2024-12-11 00:00:00,Brazil,South Brazil,BR-S,42.27,76.02,92.65,92.55,ons.org.br
2024-12-12 00:00:00,Brazil,South Brazil,BR-S,43.61,76.86,92.41,92.36,ons.org.br
2024-12-13 00:00:00,Brazil,South Brazil,BR-S,47.10,80.24,91.81,91.68,ons.org.br
2024-12-14 00:00:00,Brazil,South Brazil,BR-S,48.02,81.67,91.65,91.62,ons.org.br
2024-12-15 00:00:00,Brazil,South Brazil,BR-S,52.11,87.22,90.94,90.92,ons.org.br
2024-12-16 00:00:00,Brazil,South Brazil,BR-S,46.98,81.07,91.83,91.76,ons.org.br
2024-12-17 00:00:00,Brazil,South Brazil,BR-S,46.41,81.31,91.93,91.84,ons.org.br
2024-12-18 00:00:00,Brazil,South Brazil,BR-S,46.69,81.48,91.88,91.78,ons.org.br
2024-12-19 00:00:00,Brazil,South Brazil,BR-S,48.91,83.06,91.49,91.33,ons.org.br
2024-12-20 00:00:00,Brazil,South Brazil,BR-S,40.88,74.26,92.89,92.76,ons.org.br
2024-12-21 00:00:00,Brazil,South Brazil,BR-S,31.54,63.02,94.52,94.46,ons.org.br
2024-12-22 00:00:00,Brazil,South Brazil,BR-S,33.69,65.60,94.14,94.11,ons.org.br
2024-12-23 00:00:00,Brazil,South Brazil,BR-S,32.08,63.69,94.42,94.42,ons.org.br
2024-12-24 00:00:00,Brazil,South Brazil,BR-S,30.62,61.71,94.67,94.67,ons.org.br
2024-12-25 00:00:00,Brazil,South Brazil,BR-S,34.77,66.94,93.95,93.95,ons.org.br
2024-12-26 00:00:00,Brazil,South Brazil,BR-S,35.34,67.57,93.85,93.80,ons.org.br
2024-12-27 00:00:00,Brazil,South Brazil,BR-S,25.81,56.82,95.51,95.17,ons.org.br
2024-12-28 00:00:00,Brazil,South Brazil,BR-S,26.11,57.26,95.46,94.87,Electricity Maps Estimation; ons.org.br
2024-12-29 00:00:00,Brazil,South Brazil,BR-S,22.81,53.36,96.03,95.61,ons.org.br
2024-12-30 00:00:00,Brazil,South Brazil,BR-S,19.60,49.54,96.59,96.32,ons.org.br
2024-12-31 00:00:00,Brazil,South Brazil,BR-S,19.06,48.36,96.68,96.55,ons.org.br
