Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2022-09-05 00:00:00,Brazil,North-East Brazil,BR-NE,17.88,36.85,96.89,96.89,ons.org.br
2022-09-06 00:00:00,Brazil,North-East Brazil,BR-NE,15.44,33.96,97.32,97.32,ons.org.br
2022-09-07 00:00:00,Brazil,North-East Brazil,BR-NE,18.81,38.09,96.73,96.73,ons.org.br
2022-09-08 00:00:00,Brazil,North-East Brazil,BR-NE,18.50,37.72,96.78,96.78,ons.org.br
2022-09-09 00:00:00,Brazil,North-East Brazil,BR-NE,20.57,41.28,96.42,96.42,Electricity Maps Estimation; ons.org.br
2022-09-10 00:00:00,Brazil,North-East Brazil,BR-NE,22.86,44.00,96.02,96.02,ons.org.br
2022-09-11 00:00:00,Brazil,North-East Brazil,BR-NE,24.26,45.29,95.78,95.78,ons.org.br
2022-09-12 00:00:00,Brazil,North-East Brazil,BR-NE,20.86,41.13,96.37,96.37,Electricity Maps Estimation; ons.org.br
2022-09-13 00:00:00,Brazil,North-East Brazil,BR-NE,20.89,41.32,96.37,96.37,ons.org.br
2022-09-14 00:00:00,Brazil,North-East Brazil,BR-NE,24.35,46.47,95.76,95.76,ons.org.br
2022-09-15 00:00:00,Brazil,North-East Brazil,BR-NE,21.32,42.14,96.29,96.29,ons.org.br
2022-09-16 00:00:00,Brazil,North-East Brazil,BR-NE,24.55,45.79,95.73,95.73,ons.org.br
2022-09-17 00:00:00,Brazil,North-East Brazil,BR-NE,24.28,44.87,95.78,95.78,ons.org.br
2022-09-18 00:00:00,Brazil,North-East Brazil,BR-NE,23.56,43.67,95.90,95.90,ons.org.br
2022-09-19 00:00:00,Brazil,North-East Brazil,BR-NE,23.87,44.51,95.85,95.85,ons.org.br
2022-09-20 00:00:00,Brazil,North-East Brazil,BR-NE,23.85,44.55,95.85,95.85,ons.org.br
2022-09-21 00:00:00,Brazil,North-East Brazil,BR-NE,23.63,45.01,95.89,95.89,ons.org.br
2022-09-22 00:00:00,Brazil,North-East Brazil,BR-NE,23.54,46.29,95.91,95.89,ons.org.br
2022-09-23 00:00:00,Brazil,North-East Brazil,BR-NE,22.22,45.42,96.14,96.04,ons.org.br
2022-09-24 00:00:00,Brazil,North-East Brazil,BR-NE,25.22,47.96,95.61,95.42,Electricity Maps Estimation; ons.org.br
2022-09-25 00:00:00,Brazil,North-East Brazil,BR-NE,18.57,37.82,96.77,96.77,Electricity Maps Estimation; ons.org.br
2022-09-26 00:00:00,Brazil,North-East Brazil,BR-NE,18.88,38.78,96.72,96.72,Electricity Maps Estimation; ons.org.br
2022-09-27 00:00:00,Brazil,North-East Brazil,BR-NE,20.61,41.13,96.42,96.42,ons.org.br
2022-09-28 00:00:00,Brazil,North-East Brazil,BR-NE,20.72,41.22,96.40,96.40,ons.org.br
2022-09-29 00:00:00,Brazil,North-East Brazil,BR-NE,22.84,44.29,96.03,96.03,Electricity Maps Estimation; ons.org.br
2022-09-30 00:00:00,Brazil,North-East Brazil,BR-NE,20.39,39.93,96.45,96.45,ons.org.br
2022-10-01 00:00:00,Brazil,North-East Brazil,BR-NE,20.25,39.54,96.48,96.48,ons.org.br
2022-10-02 00:00:00,Brazil,North-East Brazil,BR-NE,19.76,39.55,96.56,96.56,ons.org.br
2022-10-03 00:00:00,Brazil,North-East Brazil,BR-NE,21.22,42.38,96.31,96.31,ons.org.br
2022-10-04 00:00:00,Brazil,North-East Brazil,BR-NE,18.17,38.90,96.84,96.83,Electricity Maps Estimation; ons.org.br
2022-10-05 00:00:00,Brazil,North-East Brazil,BR-NE,19.31,39.10,96.64,96.64,ons.org.br
2022-10-06 00:00:00,Brazil,North-East Brazil,BR-NE,23.50,44.57,95.91,95.91,ons.org.br
2022-10-07 00:00:00,Brazil,North-East Brazil,BR-NE,24.79,46.38,95.69,95.67,ons.org.br
2022-10-08 00:00:00,Brazil,North-East Brazil,BR-NE,19.30,39.51,96.64,96.63,ons.org.br
2022-10-09 00:00:00,Brazil,North-East Brazil,BR-NE,16.06,34.36,97.21,97.21,ons.org.br
2022-10-10 00:00:00,Brazil,North-East Brazil,BR-NE,18.91,38.40,96.71,96.71,ons.org.br
2022-10-11 00:00:00,Brazil,North-East Brazil,BR-NE,18.05,36.96,96.86,96.86,ons.org.br
2022-10-12 00:00:00,Brazil,North-East Brazil,BR-NE,19.39,38.74,96.63,96.63,ons.org.br
2022-10-13 00:00:00,Brazil,North-East Brazil,BR-NE,14.92,33.95,97.40,97.40,ons.org.br
2022-10-14 00:00:00,Brazil,North-East Brazil,BR-NE,14.39,33.15,97.50,97.50,ons.org.br
2022-10-15 00:00:00,Brazil,North-East Brazil,BR-NE,15.72,34.31,97.27,97.27,ons.org.br
2022-10-16 00:00:00,Brazil,North-East Brazil,BR-NE,18.15,36.85,96.84,96.84,ons.org.br
2022-10-17 00:00:00,Brazil,North-East Brazil,BR-NE,20.65,40.36,96.41,96.41,ons.org.br
2022-10-18 00:00:00,Brazil,North-East Brazil,BR-NE,21.14,41.12,96.32,96.32,ons.org.br
2022-10-19 00:00:00,Brazil,North-East Brazil,BR-NE,21.11,40.98,96.33,96.33,ons.org.br
2022-10-20 00:00:00,Brazil,North-East Brazil,BR-NE,22.27,42.85,96.13,96.13,ons.org.br
2022-10-21 00:00:00,Brazil,North-East Brazil,BR-NE,20.90,41.08,96.36,96.36,ons.org.br
2022-10-22 00:00:00,Brazil,North-East Brazil,BR-NE,23.56,44.30,95.90,95.90,ons.org.br
2022-10-23 00:00:00,Brazil,North-East Brazil,BR-NE,29.23,51.42,94.92,94.90,ons.org.br
2022-10-24 00:00:00,Brazil,North-East Brazil,BR-NE,27.14,49.19,95.28,95.28,ons.org.br
2022-10-25 00:00:00,Brazil,North-East Brazil,BR-NE,25.88,47.40,95.50,95.50,Electricity Maps Estimation; ons.org.br
2022-10-26 00:00:00,Brazil,North-East Brazil,BR-NE,29.71,53.39,94.83,94.80,ons.org.br
2022-10-27 00:00:00,Brazil,North-East Brazil,BR-NE,24.09,45.15,95.81,95.81,ons.org.br
2022-10-28 00:00:00,Brazil,North-East Brazil,BR-NE,24.10,44.98,95.81,95.81,ons.org.br
2022-10-29 00:00:00,Brazil,North-East Brazil,BR-NE,21.40,41.31,96.28,96.28,ons.org.br
2022-10-30 00:00:00,Brazil,North-East Brazil,BR-NE,23.24,43.55,95.96,95.96,Electricity Maps Estimation; ons.org.br
2022-10-31 00:00:00,Brazil,North-East Brazil,BR-NE,26.56,49.72,95.38,95.37,ons.org.br
2022-11-01 00:00:00,Brazil,North-East Brazil,BR-NE,25.88,48.98,95.50,95.46,ons.org.br
2022-11-02 00:00:00,Brazil,North-East Brazil,BR-NE,35.46,61.07,93.83,93.62,ons.org.br
2022-11-03 00:00:00,Brazil,North-East Brazil,BR-NE,29.56,53.28,94.86,94.75,ons.org.br
2022-11-04 00:00:00,Brazil,North-East Brazil,BR-NE,38.47,64.64,93.31,92.93,ons.org.br
2022-11-05 00:00:00,Brazil,North-East Brazil,BR-NE,43.47,72.01,92.44,91.96,Electricity Maps Estimation; ons.org.br
2022-11-06 00:00:00,Brazil,North-East Brazil,BR-NE,26.15,47.70,95.45,95.42,Electricity Maps Estimation; ons.org.br
2022-11-07 00:00:00,Brazil,North-East Brazil,BR-NE,22.21,43.66,96.14,96.14,ons.org.br
2022-11-08 00:00:00,Brazil,North-East Brazil,BR-NE,21.26,42.91,96.30,96.30,Electricity Maps Estimation; ons.org.br
2022-11-09 00:00:00,Brazil,North-East Brazil,BR-NE,24.21,47.29,95.79,95.77,ons.org.br
2022-11-10 00:00:00,Brazil,North-East Brazil,BR-NE,21.17,42.99,96.32,96.32,ons.org.br
2022-11-11 00:00:00,Brazil,North-East Brazil,BR-NE,21.96,44.49,96.18,96.18,ons.org.br
2022-11-12 00:00:00,Brazil,North-East Brazil,BR-NE,25.99,49.10,95.48,95.48,ons.org.br
2022-11-13 00:00:00,Brazil,North-East Brazil,BR-NE,29.04,51.99,94.95,94.93,ons.org.br
2022-11-14 00:00:00,Brazil,North-East Brazil,BR-NE,25.77,47.37,95.52,95.51,ons.org.br
2022-11-15 00:00:00,Brazil,North-East Brazil,BR-NE,32.24,56.50,94.39,94.31,ons.org.br
2022-11-16 00:00:00,Brazil,North-East Brazil,BR-NE,26.93,49.15,95.32,95.32,ons.org.br
2022-11-17 00:00:00,Brazil,North-East Brazil,BR-NE,24.28,46.22,95.78,95.78,ons.org.br
2022-11-18 00:00:00,Brazil,North-East Brazil,BR-NE,25.94,49.36,95.49,95.48,ons.org.br
2022-11-19 00:00:00,Brazil,North-East Brazil,BR-NE,26.18,48.41,95.45,95.44,ons.org.br
2022-11-20 00:00:00,Brazil,North-East Brazil,BR-NE,27.51,50.42,95.22,95.21,ons.org.br
2022-11-21 00:00:00,Brazil,North-East Brazil,BR-NE,22.12,43.28,96.15,96.15,Electricity Maps Estimation; ons.org.br
2022-11-22 00:00:00,Brazil,North-East Brazil,BR-NE,17.08,37.49,97.03,97.03,ons.org.br
2022-11-23 00:00:00,Brazil,North-East Brazil,BR-NE,15.53,35.94,97.30,97.30,ons.org.br
2022-11-24 00:00:00,Brazil,North-East Brazil,BR-NE,20.71,42.93,96.40,96.40,ons.org.br
2022-11-25 00:00:00,Brazil,North-East Brazil,BR-NE,22.05,44.61,96.16,96.16,ons.org.br
2022-11-26 00:00:00,Brazil,North-East Brazil,BR-NE,28.99,54.02,94.96,94.92,ons.org.br
2022-11-27 00:00:00,Brazil,North-East Brazil,BR-NE,26.43,50.94,95.40,95.38,ons.org.br
2022-11-28 00:00:00,Brazil,North-East Brazil,BR-NE,30.24,56.40,94.74,94.69,ons.org.br
2022-11-29 00:00:00,Brazil,North-East Brazil,BR-NE,33.57,60.67,94.16,94.11,ons.org.br
2022-11-30 00:00:00,Brazil,North-East Brazil,BR-NE,27.15,53.03,95.28,95.24,ons.org.br
2022-12-01 00:00:00,Brazil,North-East Brazil,BR-NE,25.22,49.43,95.61,95.53,Electricity Maps Estimation; ons.org.br
2022-12-02 00:00:00,Brazil,North-East Brazil,BR-NE,19.85,41.41,96.55,96.55,ons.org.br
2022-12-03 00:00:00,Brazil,North-East Brazil,BR-NE,19.81,40.55,96.55,96.55,ons.org.br
2022-12-04 00:00:00,Brazil,North-East Brazil,BR-NE,22.62,44.61,96.07,96.07,ons.org.br
2022-12-05 00:00:00,Brazil,North-East Brazil,BR-NE,20.41,41.51,96.45,96.45,ons.org.br
2022-12-06 00:00:00,Brazil,North-East Brazil,BR-NE,22.59,44.60,96.07,96.07,ons.org.br
2022-12-07 00:00:00,Brazil,North-East Brazil,BR-NE,20.50,42.19,96.43,96.43,ons.org.br
2022-12-08 00:00:00,Brazil,North-East Brazil,BR-NE,24.23,47.66,95.79,95.79,ons.org.br
2022-12-09 00:00:00,Brazil,North-East Brazil,BR-NE,26.84,50.97,95.33,95.32,Electricity Maps Estimation; ons.org.br
2022-12-10 00:00:00,Brazil,North-East Brazil,BR-NE,27.57,51.92,95.20,95.19,ons.org.br
2022-12-11 00:00:00,Brazil,North-East Brazil,BR-NE,24.17,47.02,95.80,95.80,ons.org.br
2022-12-12 00:00:00,Brazil,North-East Brazil,BR-NE,26.68,51.28,95.36,95.36,ons.org.br
2022-12-13 00:00:00,Brazil,North-East Brazil,BR-NE,30.69,57.18,94.66,94.64,ons.org.br
2022-12-14 00:00:00,Brazil,North-East Brazil,BR-NE,29.88,55.89,94.80,94.78,ons.org.br
2022-12-15 00:00:00,Brazil,North-East Brazil,BR-NE,26.78,51.68,95.34,95.31,ons.org.br
2022-12-16 00:00:00,Brazil,North-East Brazil,BR-NE,25.39,49.91,95.58,95.58,ons.org.br
2022-12-17 00:00:00,Brazil,North-East Brazil,BR-NE,30.44,55.71,94.71,94.62,ons.org.br
2022-12-18 00:00:00,Brazil,North-East Brazil,BR-NE,32.22,57.68,94.40,94.30,ons.org.br
2022-12-19 00:00:00,Brazil,North-East Brazil,BR-NE,22.27,45.56,96.13,96.13,ons.org.br
2022-12-20 00:00:00,Brazil,North-East Brazil,BR-NE,22.94,47.45,96.01,96.01,ons.org.br
2022-12-21 00:00:00,Brazil,North-East Brazil,BR-NE,29.34,55.81,94.90,94.83,Electricity Maps Estimation; ons.org.br
2022-12-22 00:00:00,Brazil,North-East Brazil,BR-NE,29.62,55.87,94.85,94.77,ons.org.br
2022-12-23 00:00:00,Brazil,North-East Brazil,BR-NE,36.63,64.52,93.63,93.54,ons.org.br
2022-12-24 00:00:00,Brazil,North-East Brazil,BR-NE,40.04,68.70,93.04,92.86,ons.org.br
2022-12-25 00:00:00,Brazil,North-East Brazil,BR-NE,31.48,54.87,94.53,94.48,ons.org.br
2022-12-26 00:00:00,Brazil,North-East Brazil,BR-NE,24.70,46.37,95.71,95.71,ons.org.br
2022-12-27 00:00:00,Brazil,North-East Brazil,BR-NE,22.63,43.72,96.06,96.06,ons.org.br
2022-12-28 00:00:00,Brazil,North-East Brazil,BR-NE,20.03,40.47,96.52,96.52,ons.org.br
2022-12-29 00:00:00,Brazil,North-East Brazil,BR-NE,23.48,45.32,95.92,95.92,ons.org.br
2022-12-30 00:00:00,Brazil,North-East Brazil,BR-NE,20.71,41.22,96.40,96.40,ons.org.br
2022-12-31 00:00:00,Brazil,North-East Brazil,BR-NE,20.91,40.91,96.36,96.36,ons.org.br
