Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-08-18 00:00:00,Brazil,North-East Brazil,BR-NE,11.91,32.02,97.93,97.93,ons.org.br
2023-08-19 00:00:00,Brazil,North-East Brazil,BR-NE,14.83,37.00,97.42,97.40,Electricity Maps Estimation; ons.org.br
2023-08-20 00:00:00,Brazil,North-East Brazil,BR-NE,15.74,37.89,97.26,97.26,ons.org.br
2023-08-21 00:00:00,Brazil,North-East Brazil,BR-NE,12.52,32.90,97.82,97.82,ons.org.br
2023-08-22 00:00:00,Brazil,North-East Brazil,BR-NE,11.25,31.34,98.04,98.04,ons.org.br
2023-08-23 00:00:00,Brazil,North-East Brazil,BR-NE,12.99,34.17,97.74,97.74,ons.org.br
2023-08-24 00:00:00,Brazil,North-East Brazil,BR-NE,12.34,33.04,97.85,97.85,ons.org.br
2023-08-25 00:00:00,Brazil,North-East Brazil,BR-NE,11.56,33.22,97.99,97.98,ons.org.br
2023-08-26 00:00:00,Brazil,North-East Brazil,BR-NE,20.27,46.19,96.47,96.33,Electricity Maps Estimation; ons.org.br
2023-08-27 00:00:00,Brazil,North-East Brazil,BR-NE,26.41,53.69,95.41,95.12,Electricity Maps Estimation; ons.org.br
2023-08-28 00:00:00,Brazil,North-East Brazil,BR-NE,19.27,43.60,96.65,96.52,ons.org.br
2023-08-29 00:00:00,Brazil,North-East Brazil,BR-NE,15.40,37.70,97.32,97.29,ons.org.br
2023-08-30 00:00:00,Brazil,North-East Brazil,BR-NE,13.28,34.93,97.69,97.69,Electricity Maps Estimation; ons.org.br
2023-08-31 00:00:00,Brazil,North-East Brazil,BR-NE,14.61,37.05,97.46,97.44,Electricity Maps Estimation; ons.org.br
2023-09-01 00:00:00,Brazil,North-East Brazil,BR-NE,12.62,33.28,97.80,97.80,ons.org.br
2023-09-02 00:00:00,Brazil,North-East Brazil,BR-NE,13.89,34.13,97.58,97.53,ons.org.br
2023-09-03 00:00:00,Brazil,North-East Brazil,BR-NE,12.84,32.40,97.77,97.77,ons.org.br
2023-09-04 00:00:00,Brazil,North-East Brazil,BR-NE,12.13,32.02,97.89,97.89,ons.org.br
2023-09-05 00:00:00,Brazil,North-East Brazil,BR-NE,12.07,31.85,97.90,97.90,ons.org.br
2023-09-06 00:00:00,Brazil,North-East Brazil,BR-NE,11.68,31.19,97.97,97.97,ons.org.br
2023-09-07 00:00:00,Brazil,North-East Brazil,BR-NE,10.66,29.60,98.14,98.14,ons.org.br
2023-09-08 00:00:00,Brazil,North-East Brazil,BR-NE,10.82,29.98,98.12,98.12,ons.org.br
2023-09-09 00:00:00,Brazil,North-East Brazil,BR-NE,12.35,32.42,97.85,97.83,ons.org.br
2023-09-10 00:00:00,Brazil,North-East Brazil,BR-NE,12.38,31.26,97.85,97.85,ons.org.br
2023-09-11 00:00:00,Brazil,North-East Brazil,BR-NE,10.85,30.76,98.11,98.11,ons.org.br
2023-09-12 00:00:00,Brazil,North-East Brazil,BR-NE,10.49,30.40,98.17,98.17,ons.org.br
2023-09-13 00:00:00,Brazil,North-East Brazil,BR-NE,10.45,30.04,98.18,98.18,ons.org.br
2023-09-14 00:00:00,Brazil,North-East Brazil,BR-NE,11.82,32.77,97.94,97.94,ons.org.br
2023-09-15 00:00:00,Brazil,North-East Brazil,BR-NE,11.54,32.36,97.99,97.99,ons.org.br
2023-09-16 00:00:00,Brazil,North-East Brazil,BR-NE,11.24,30.09,98.05,98.04,ons.org.br
2023-09-17 00:00:00,Brazil,North-East Brazil,BR-NE,10.46,29.67,98.18,98.18,ons.org.br
2023-09-18 00:00:00,Brazil,North-East Brazil,BR-NE,10.81,30.54,98.12,98.12,ons.org.br
2023-09-19 00:00:00,Brazil,North-East Brazil,BR-NE,10.74,30.46,98.13,98.13,ons.org.br
2023-09-20 00:00:00,Brazil,North-East Brazil,BR-NE,10.57,30.30,98.16,98.16,ons.org.br
2023-09-21 00:00:00,Brazil,North-East Brazil,BR-NE,10.23,29.96,98.22,98.22,ons.org.br
2023-09-22 00:00:00,Brazil,North-East Brazil,BR-NE,10.39,30.98,98.19,98.19,ons.org.br
2023-09-23 00:00:00,Brazil,North-East Brazil,BR-NE,11.43,32.66,98.01,98.01,ons.org.br
2023-09-24 00:00:00,Brazil,North-East Brazil,BR-NE,11.65,32.64,97.97,97.97,ons.org.br
2023-09-25 00:00:00,Brazil,North-East Brazil,BR-NE,11.05,32.28,98.08,98.08,ons.org.br
2023-09-26 00:00:00,Brazil,North-East Brazil,BR-NE,12.29,33.24,97.86,97.86,ons.org.br
2023-09-27 00:00:00,Brazil,North-East Brazil,BR-NE,14.96,37.50,97.40,97.39,ons.org.br
2023-09-28 00:00:00,Brazil,North-East Brazil,BR-NE,15.36,39.72,97.33,97.29,Electricity Maps Estimation; ons.org.br
2023-09-29 00:00:00,Brazil,North-East Brazil,BR-NE,9.28,30.08,98.39,98.37,ons.org.br
2023-09-30 00:00:00,Brazil,North-East Brazil,BR-NE,7.44,25.68,98.71,98.70,ons.org.br
2023-10-01 00:00:00,Brazil,North-East Brazil,BR-NE,8.17,28.21,98.58,98.58,Electricity Maps Estimation; ons.org.br
2023-10-02 00:00:00,Brazil,North-East Brazil,BR-NE,8.47,29.81,98.53,98.53,ons.org.br
2023-10-03 00:00:00,Brazil,North-East Brazil,BR-NE,7.62,27.97,98.67,98.67,Electricity Maps Estimation; ons.org.br
2023-10-04 00:00:00,Brazil,North-East Brazil,BR-NE,6.12,25.29,98.94,98.94,Electricity Maps Estimation; ons.org.br
2023-10-05 00:00:00,Brazil,North-East Brazil,BR-NE,7.48,27.18,98.70,98.70,Electricity Maps Estimation; ons.org.br
2023-10-06 00:00:00,Brazil,North-East Brazil,BR-NE,7.35,26.52,98.72,98.72,ons.org.br
2023-10-07 00:00:00,Brazil,North-East Brazil,BR-NE,7.84,27.79,98.64,98.64,Electricity Maps Estimation; ons.org.br
2023-10-08 00:00:00,Brazil,North-East Brazil,BR-NE,8.37,27.46,98.54,98.54,ons.org.br
2023-10-09 00:00:00,Brazil,North-East Brazil,BR-NE,8.01,27.11,98.61,98.61,Electricity Maps Estimation; ons.org.br
2023-10-10 00:00:00,Brazil,North-East Brazil,BR-NE,7.72,26.78,98.66,98.66,Electricity Maps Estimation; ons.org.br
2023-10-11 00:00:00,Brazil,North-East Brazil,BR-NE,8.75,28.19,98.48,98.48,ons.org.br
2023-10-12 00:00:00,Brazil,North-East Brazil,BR-NE,10.46,30.74,98.18,98.18,ons.org.br
2023-10-13 00:00:00,Brazil,North-East Brazil,BR-NE,10.52,31.08,98.17,98.17,ons.org.br
2023-10-14 00:00:00,Brazil,North-East Brazil,BR-NE,10.19,29.28,98.23,98.23,ons.org.br
2023-10-15 00:00:00,Brazil,North-East Brazil,BR-NE,10.52,28.69,98.17,98.17,ons.org.br
2023-10-16 00:00:00,Brazil,North-East Brazil,BR-NE,11.43,30.94,98.01,98.01,ons.org.br
2023-10-17 00:00:00,Brazil,North-East Brazil,BR-NE,13.06,33.36,97.73,97.73,ons.org.br
2023-10-18 00:00:00,Brazil,North-East Brazil,BR-NE,15.64,37.58,97.28,97.28,ons.org.br
2023-10-19 00:00:00,Brazil,North-East Brazil,BR-NE,18.93,41.87,96.71,96.70,ons.org.br
2023-10-20 00:00:00,Brazil,North-East Brazil,BR-NE,15.73,36.22,97.26,97.26,ons.org.br
2023-10-21 00:00:00,Brazil,North-East Brazil,BR-NE,14.50,33.93,97.48,97.48,ons.org.br
2023-10-22 00:00:00,Brazil,North-East Brazil,BR-NE,15.09,34.62,97.38,97.38,Electricity Maps Estimation; ons.org.br
2023-10-23 00:00:00,Brazil,North-East Brazil,BR-NE,12.91,32.72,97.75,97.75,ons.org.br
2023-10-24 00:00:00,Brazil,North-East Brazil,BR-NE,13.89,35.10,97.58,97.58,Electricity Maps Estimation; ons.org.br
2023-10-25 00:00:00,Brazil,North-East Brazil,BR-NE,27.33,54.22,95.25,95.22,Electricity Maps Estimation; ons.org.br
2023-10-26 00:00:00,Brazil,North-East Brazil,BR-NE,38.44,68.03,93.32,93.27,Electricity Maps Estimation; ons.org.br
2023-10-27 00:00:00,Brazil,North-East Brazil,BR-NE,25.22,50.34,95.61,95.59,Electricity Maps Estimation; ons.org.br
2023-10-28 00:00:00,Brazil,North-East Brazil,BR-NE,12.54,32.08,97.82,97.82,Electricity Maps Estimation; ons.org.br
2023-10-29 00:00:00,Brazil,North-East Brazil,BR-NE,14.27,33.42,97.52,97.52,Electricity Maps Estimation; ons.org.br
2023-10-30 00:00:00,Brazil,North-East Brazil,BR-NE,13.86,35.59,97.59,97.59,ons.org.br
2023-10-31 00:00:00,Brazil,North-East Brazil,BR-NE,23.45,48.47,95.92,95.92,ons.org.br
2023-11-01 00:00:00,Brazil,North-East Brazil,BR-NE,25.05,51.83,95.64,95.64,Electricity Maps Estimation; ons.org.br
2023-11-02 00:00:00,Brazil,North-East Brazil,BR-NE,23.99,49.51,95.83,95.83,Electricity Maps Estimation; ons.org.br
2023-11-03 00:00:00,Brazil,North-East Brazil,BR-NE,24.60,49.67,95.72,95.72,Electricity Maps Estimation; ons.org.br
2023-11-04 00:00:00,Brazil,North-East Brazil,BR-NE,29.48,56.37,94.87,94.87,ons.org.br
2023-11-05 00:00:00,Brazil,North-East Brazil,BR-NE,31.98,61.08,94.44,94.44,Electricity Maps Estimation; ons.org.br
2023-11-06 00:00:00,Brazil,North-East Brazil,BR-NE,17.20,38.89,97.01,97.01,ons.org.br
2023-11-07 00:00:00,Brazil,North-East Brazil,BR-NE,14.17,32.53,97.54,97.54,Electricity Maps Estimation; ons.org.br
2023-11-08 00:00:00,Brazil,North-East Brazil,BR-NE,12.63,32.60,97.80,97.80,ons.org.br
2023-11-09 00:00:00,Brazil,North-East Brazil,BR-NE,12.39,31.81,97.85,97.85,ons.org.br
2023-11-10 00:00:00,Brazil,North-East Brazil,BR-NE,12.26,32.47,97.87,97.87,ons.org.br
2023-11-11 00:00:00,Brazil,North-East Brazil,BR-NE,13.58,34.21,97.64,97.64,ons.org.br
2023-11-12 00:00:00,Brazil,North-East Brazil,BR-NE,14.44,35.85,97.49,97.49,ons.org.br
2023-11-13 00:00:00,Brazil,North-East Brazil,BR-NE,26.57,51.49,95.38,95.38,ons.org.br
2023-11-14 00:00:00,Brazil,North-East Brazil,BR-NE,33.00,58.59,94.26,94.26,ons.org.br
2023-11-15 00:00:00,Brazil,North-East Brazil,BR-NE,39.97,66.27,93.05,93.05,ons.org.br
2023-11-16 00:00:00,Brazil,North-East Brazil,BR-NE,49.78,78.27,91.34,91.34,ons.org.br
2023-11-17 00:00:00,Brazil,North-East Brazil,BR-NE,55.58,85.62,90.33,90.33,ons.org.br
2023-11-18 00:00:00,Brazil,North-East Brazil,BR-NE,63.10,96.31,89.02,88.99,Electricity Maps Estimation; ons.org.br
2023-11-19 00:00:00,Brazil,North-East Brazil,BR-NE,42.82,72.18,92.55,92.49,ons.org.br
2023-11-20 00:00:00,Brazil,North-East Brazil,BR-NE,41.21,70.70,92.83,92.73,Electricity Maps Estimation; ons.org.br
2023-11-21 00:00:00,Brazil,North-East Brazil,BR-NE,37.36,63.55,93.50,93.48,Electricity Maps Estimation; ons.org.br
2023-11-22 00:00:00,Brazil,North-East Brazil,BR-NE,41.02,67.31,92.87,92.87,ons.org.br
2023-11-23 00:00:00,Brazil,North-East Brazil,BR-NE,34.63,60.03,93.98,93.98,Electricity Maps Estimation; ons.org.br
2023-11-24 00:00:00,Brazil,North-East Brazil,BR-NE,22.39,46.79,96.11,96.10,ons.org.br
2023-11-25 00:00:00,Brazil,North-East Brazil,BR-NE,19.76,44.26,96.56,96.52,Electricity Maps Estimation; ons.org.br
2023-11-26 00:00:00,Brazil,North-East Brazil,BR-NE,15.32,35.28,97.34,97.34,ons.org.br
2023-11-27 00:00:00,Brazil,North-East Brazil,BR-NE,15.57,37.86,97.29,97.29,ons.org.br
2023-11-28 00:00:00,Brazil,North-East Brazil,BR-NE,15.97,37.66,97.22,97.22,ons.org.br
2023-11-29 00:00:00,Brazil,North-East Brazil,BR-NE,17.15,40.01,97.02,97.02,ons.org.br
2023-11-30 00:00:00,Brazil,North-East Brazil,BR-NE,29.60,54.76,94.85,94.85,ons.org.br
2023-12-01 00:00:00,Brazil,North-East Brazil,BR-NE,30.33,56.56,94.73,94.72,ons.org.br
2023-12-02 00:00:00,Brazil,North-East Brazil,BR-NE,37.24,64.10,93.52,93.51,ons.org.br
2023-12-03 00:00:00,Brazil,North-East Brazil,BR-NE,36.38,63.46,93.67,93.67,ons.org.br
2023-12-04 00:00:00,Brazil,North-East Brazil,BR-NE,50.59,81.95,91.20,91.15,Electricity Maps Estimation; ons.org.br
2023-12-05 00:00:00,Brazil,North-East Brazil,BR-NE,33.91,60.74,94.10,94.09,Electricity Maps Estimation; ons.org.br
2023-12-06 00:00:00,Brazil,North-East Brazil,BR-NE,13.69,34.55,97.62,97.62,ons.org.br
2023-12-07 00:00:00,Brazil,North-East Brazil,BR-NE,16.05,37.65,97.21,97.21,ons.org.br
2023-12-08 00:00:00,Brazil,North-East Brazil,BR-NE,26.26,50.25,95.43,95.43,ons.org.br
2023-12-09 00:00:00,Brazil,North-East Brazil,BR-NE,19.76,42.14,96.56,96.56,ons.org.br
2023-12-10 00:00:00,Brazil,North-East Brazil,BR-NE,18.21,39.14,96.83,96.83,ons.org.br
2023-12-11 00:00:00,Brazil,North-East Brazil,BR-NE,19.20,41.47,96.66,96.66,ons.org.br
2023-12-12 00:00:00,Brazil,North-East Brazil,BR-NE,17.68,39.80,96.93,96.93,ons.org.br
2023-12-13 00:00:00,Brazil,North-East Brazil,BR-NE,15.17,35.61,97.36,97.36,ons.org.br
2023-12-14 00:00:00,Brazil,North-East Brazil,BR-NE,14.61,34.22,97.46,97.46,ons.org.br
2023-12-15 00:00:00,Brazil,North-East Brazil,BR-NE,22.11,43.54,96.15,96.15,ons.org.br
2023-12-16 00:00:00,Brazil,North-East Brazil,BR-NE,22.39,44.69,96.11,96.10,ons.org.br
2023-12-17 00:00:00,Brazil,North-East Brazil,BR-NE,19.59,41.36,96.59,96.59,Electricity Maps Estimation; ons.org.br
2023-12-18 00:00:00,Brazil,North-East Brazil,BR-NE,56.66,87.08,90.15,90.13,ons.org.br
2023-12-19 00:00:00,Brazil,North-East Brazil,BR-NE,105.73,147.20,81.61,81.42,ons.org.br
2023-12-20 00:00:00,Brazil,North-East Brazil,BR-NE,90.44,126.93,84.27,84.15,ons.org.br
2023-12-21 00:00:00,Brazil,North-East Brazil,BR-NE,65.22,95.75,88.66,88.60,Electricity Maps Estimation; ons.org.br
2023-12-22 00:00:00,Brazil,North-East Brazil,BR-NE,53.10,80.57,90.76,90.76,Electricity Maps Estimation; ons.org.br
2023-12-23 00:00:00,Brazil,North-East Brazil,BR-NE,49.66,77.25,91.36,91.36,ons.org.br
2023-12-24 00:00:00,Brazil,North-East Brazil,BR-NE,42.57,68.78,92.60,92.59,ons.org.br
2023-12-25 00:00:00,Brazil,North-East Brazil,BR-NE,30.49,54.20,94.70,94.70,Electricity Maps Estimation; ons.org.br
2023-12-26 00:00:00,Brazil,North-East Brazil,BR-NE,21.44,45.60,96.27,96.23,ons.org.br
2023-12-27 00:00:00,Brazil,North-East Brazil,BR-NE,20.18,43.65,96.49,96.46,ons.org.br
2023-12-28 00:00:00,Brazil,North-East Brazil,BR-NE,19.87,43.25,96.55,96.52,ons.org.br
2023-12-29 00:00:00,Brazil,North-East Brazil,BR-NE,22.99,47.07,96.00,95.97,Electricity Maps Estimation; ons.org.br
2023-12-30 00:00:00,Brazil,North-East Brazil,BR-NE,37.99,67.20,93.39,93.13,ons.org.br
2023-12-31 00:00:00,Brazil,North-East Brazil,BR-NE,57.59,91.34,89.98,89.34,Electricity Maps Estimation; ons.org.br
