Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2023-09-19 00:00:00,Brazil,South Brazil,BR-S,34.56,64.73,93.99,93.99,ons.org.br
2023-09-20 00:00:00,Brazil,South Brazil,BR-S,34.74,65.15,93.96,93.96,ons.org.br
2023-09-21 00:00:00,Brazil,South Brazil,BR-S,33.99,64.78,94.09,94.09,ons.org.br
2023-09-22 00:00:00,Brazil,South Brazil,BR-S,31.33,61.37,94.55,94.55,ons.org.br
2023-09-23 00:00:00,Brazil,South Brazil,BR-S,40.10,71.91,93.03,92.97,ons.org.br
2023-09-24 00:00:00,Brazil,South Brazil,BR-S,41.02,73.30,92.87,92.77,ons.org.br
2023-09-25 00:00:00,Brazil,South Brazil,BR-S,46.91,78.68,91.96,91.58,ons.org.br
2023-09-26 00:00:00,Brazil,South Brazil,BR-S,36.91,67.31,93.58,93.58,ons.org.br
2023-09-27 00:00:00,Brazil,South Brazil,BR-S,42.75,74.13,92.56,92.50,ons.org.br
2023-09-28 00:00:00,Brazil,South Brazil,BR-S,48.04,81.15,91.64,91.56,ons.org.br
2023-09-29 00:00:00,Brazil,South Brazil,BR-S,44.75,76.82,92.22,92.19,ons.org.br
2023-09-30 00:00:00,Brazil,South Brazil,BR-S,51.69,85.25,91.01,90.98,ons.org.br
2023-10-01 00:00:00,Brazil,South Brazil,BR-S,53.76,88.54,90.65,90.65,ons.org.br
2023-10-02 00:00:00,Brazil,South Brazil,BR-S,43.85,76.84,92.37,92.37,ons.org.br
2023-10-03 00:00:00,Brazil,South Brazil,BR-S,37.82,69.26,93.42,93.39,Electricity Maps Estimation; ons.org.br
2023-10-04 00:00:00,Brazil,South Brazil,BR-S,40.11,71.27,93.02,92.98,Electricity Maps Estimation; ons.org.br
2023-10-05 00:00:00,Brazil,South Brazil,BR-S,43.61,76.28,92.42,92.35,Electricity Maps Estimation; ons.org.br
2023-10-06 00:00:00,Brazil,South Brazil,BR-S,40.62,72.12,92.94,92.89,ons.org.br
2023-10-07 00:00:00,Brazil,South Brazil,BR-S,41.89,73.52,92.71,92.70,Electricity Maps Estimation; ons.org.br
2023-10-08 00:00:00,Brazil,South Brazil,BR-S,47.75,80.52,91.70,91.70,ons.org.br
2023-10-09 00:00:00,Brazil,South Brazil,BR-S,42.29,74.83,92.61,92.57,Electricity Maps Estimation; ons.org.br
2023-10-10 00:00:00,Brazil,South Brazil,BR-S,39.31,70.78,93.13,93.12,Electricity Maps Estimation; ons.org.br
2023-10-11 00:00:00,Brazil,South Brazil,BR-S,35.56,65.91,93.82,93.79,ons.org.br
2023-10-12 00:00:00,Brazil,South Brazil,BR-S,41.50,72.61,92.78,92.78,ons.org.br
2023-10-13 00:00:00,Brazil,South Brazil,BR-S,35.57,66.72,93.81,93.81,ons.org.br
2023-10-14 00:00:00,Brazil,South Brazil,BR-S,38.09,70.00,93.37,93.37,ons.org.br
2023-10-15 00:00:00,Brazil,South Brazil,BR-S,53.57,87.83,90.68,90.68,ons.org.br
2023-10-16 00:00:00,Brazil,South Brazil,BR-S,40.21,71.55,93.01,93.01,ons.org.br
2023-10-17 00:00:00,Brazil,South Brazil,BR-S,40.59,71.80,92.94,92.94,ons.org.br
2023-10-18 00:00:00,Brazil,South Brazil,BR-S,40.55,72.17,92.95,92.92,ons.org.br
2023-10-19 00:00:00,Brazil,South Brazil,BR-S,37.84,68.65,93.42,93.42,ons.org.br
2023-10-20 00:00:00,Brazil,South Brazil,BR-S,37.67,68.62,93.45,93.45,ons.org.br
2023-10-21 00:00:00,Brazil,South Brazil,BR-S,41.52,73.50,92.78,92.78,ons.org.br
2023-10-22 00:00:00,Brazil,South Brazil,BR-S,46.24,79.36,91.96,91.96,ons.org.br
2023-10-23 00:00:00,Brazil,South Brazil,BR-S,40.53,72.94,92.95,92.95,ons.org.br
2023-10-24 00:00:00,Brazil,South Brazil,BR-S,39.77,71.15,93.08,93.04,Electricity Maps Estimation; ons.org.br
2023-10-25 00:00:00,Brazil,South Brazil,BR-S,39.62,71.30,93.11,93.11,ons.org.br
2023-10-26 00:00:00,Brazil,South Brazil,BR-S,38.82,70.72,93.25,93.25,ons.org.br
2023-10-27 00:00:00,Brazil,South Brazil,BR-S,38.10,69.24,93.37,93.37,Electricity Maps Estimation; ons.org.br
2023-10-28 00:00:00,Brazil,South Brazil,BR-S,43.06,74.73,92.51,92.51,Electricity Maps Estimation; ons.org.br
2023-10-29 00:00:00,Brazil,South Brazil,BR-S,48.66,82.66,91.54,91.54,Electricity Maps Estimation; ons.org.br
2023-10-30 00:00:00,Brazil,South Brazil,BR-S,45.56,78.06,92.08,91.89,Electricity Maps Estimation; ons.org.br
2023-10-31 00:00:00,Brazil,South Brazil,BR-S,43.59,75.12,92.42,92.26,ons.org.br
2023-11-01 00:00:00,Brazil,South Brazil,BR-S,40.14,71.35,93.02,93.02,ons.org.br
2023-11-02 00:00:00,Brazil,South Brazil,BR-S,49.66,81.88,91.36,91.36,ons.org.br
2023-11-03 00:00:00,Brazil,South Brazil,BR-S,46.64,78.74,91.89,91.89,ons.org.br
2023-11-04 00:00:00,Brazil,South Brazil,BR-S,51.03,84.74,91.12,91.12,ons.org.br
2023-11-05 00:00:00,Brazil,South Brazil,BR-S,55.59,91.75,90.33,90.33,ons.org.br
2023-11-06 00:00:00,Brazil,South Brazil,BR-S,45.09,78.41,92.16,92.16,ons.org.br
2023-11-07 00:00:00,Brazil,South Brazil,BR-S,43.76,76.59,92.39,92.39,Electricity Maps Estimation; ons.org.br
2023-11-08 00:00:00,Brazil,South Brazil,BR-S,43.13,76.14,92.50,92.50,ons.org.br
2023-11-09 00:00:00,Brazil,South Brazil,BR-S,43.03,75.33,92.52,92.50,ons.org.br
2023-11-10 00:00:00,Brazil,South Brazil,BR-S,41.32,72.98,92.81,92.81,ons.org.br
2023-11-11 00:00:00,Brazil,South Brazil,BR-S,45.97,78.88,92.01,92.01,ons.org.br
2023-11-12 00:00:00,Brazil,South Brazil,BR-S,46.14,79.63,91.98,91.98,ons.org.br
2023-11-13 00:00:00,Brazil,South Brazil,BR-S,43.18,75.68,92.42,92.40,ons.org.br
2023-11-14 00:00:00,Brazil,South Brazil,BR-S,47.98,81.14,91.65,91.51,ons.org.br
2023-11-15 00:00:00,Brazil,South Brazil,BR-S,48.21,81.59,91.62,91.56,ons.org.br
2023-11-16 00:00:00,Brazil,South Brazil,BR-S,44.01,76.70,92.35,92.32,ons.org.br
2023-11-17 00:00:00,Brazil,South Brazil,BR-S,44.59,76.94,92.24,92.24,ons.org.br
2023-11-18 00:00:00,Brazil,South Brazil,BR-S,47.76,80.58,91.69,91.69,ons.org.br
2023-11-19 00:00:00,Brazil,South Brazil,BR-S,53.63,88.96,90.67,90.67,ons.org.br
2023-11-20 00:00:00,Brazil,South Brazil,BR-S,43.69,77.04,92.40,92.40,ons.org.br
2023-11-21 00:00:00,Brazil,South Brazil,BR-S,41.35,74.07,92.81,92.81,ons.org.br
2023-11-22 00:00:00,Brazil,South Brazil,BR-S,42.39,74.58,92.63,92.63,ons.org.br
2023-11-23 00:00:00,Brazil,South Brazil,BR-S,44.71,77.62,92.22,92.22,Electricity Maps Estimation; ons.org.br
2023-11-24 00:00:00,Brazil,South Brazil,BR-S,41.45,73.72,92.79,92.79,ons.org.br
2023-11-25 00:00:00,Brazil,South Brazil,BR-S,42.57,75.26,92.60,92.60,ons.org.br
2023-11-26 00:00:00,Brazil,South Brazil,BR-S,56.96,92.39,90.09,90.07,ons.org.br
2023-11-27 00:00:00,Brazil,South Brazil,BR-S,39.29,70.42,93.17,93.17,ons.org.br
2023-11-28 00:00:00,Brazil,South Brazil,BR-S,38.90,69.49,93.24,93.24,ons.org.br
2023-11-29 00:00:00,Brazil,South Brazil,BR-S,38.93,70.20,93.23,93.23,ons.org.br
2023-11-30 00:00:00,Brazil,South Brazil,BR-S,37.60,69.75,93.46,93.46,ons.org.br
2023-12-01 00:00:00,Brazil,South Brazil,BR-S,35.10,66.38,93.90,93.89,ons.org.br
2023-12-02 00:00:00,Brazil,South Brazil,BR-S,30.84,61.49,94.64,94.63,ons.org.br
2023-12-03 00:00:00,Brazil,South Brazil,BR-S,36.44,68.16,93.66,93.66,ons.org.br
2023-12-04 00:00:00,Brazil,South Brazil,BR-S,27.66,57.00,95.19,95.19,ons.org.br
2023-12-05 00:00:00,Brazil,South Brazil,BR-S,23.64,51.89,95.89,95.87,ons.org.br
2023-12-06 00:00:00,Brazil,South Brazil,BR-S,24.57,53.26,95.73,95.67,ons.org.br
2023-12-07 00:00:00,Brazil,South Brazil,BR-S,22.74,51.48,96.05,96.03,ons.org.br
2023-12-08 00:00:00,Brazil,South Brazil,BR-S,22.02,51.16,96.17,96.17,ons.org.br
2023-12-09 00:00:00,Brazil,South Brazil,BR-S,24.17,53.64,95.80,95.80,ons.org.br
2023-12-10 00:00:00,Brazil,South Brazil,BR-S,32.15,62.12,94.41,94.36,ons.org.br
2023-12-11 00:00:00,Brazil,South Brazil,BR-S,22.73,51.89,96.05,96.05,ons.org.br
2023-12-12 00:00:00,Brazil,South Brazil,BR-S,21.53,50.46,96.26,96.26,ons.org.br
2023-12-13 00:00:00,Brazil,South Brazil,BR-S,21.87,50.90,96.20,96.19,ons.org.br
2023-12-14 00:00:00,Brazil,South Brazil,BR-S,21.39,50.88,96.28,96.22,ons.org.br
2023-12-15 00:00:00,Brazil,South Brazil,BR-S,21.90,51.41,96.19,96.12,ons.org.br
2023-12-16 00:00:00,Brazil,South Brazil,BR-S,22.95,52.72,96.01,96.00,ons.org.br
2023-12-17 00:00:00,Brazil,South Brazil,BR-S,30.91,62.08,94.62,94.60,Electricity Maps Estimation; ons.org.br
2023-12-18 00:00:00,Brazil,South Brazil,BR-S,33.13,64.20,94.24,94.21,ons.org.br
2023-12-19 00:00:00,Brazil,South Brazil,BR-S,29.91,60.16,94.80,94.80,ons.org.br
2023-12-20 00:00:00,Brazil,South Brazil,BR-S,22.26,50.92,96.13,96.13,ons.org.br
2023-12-21 00:00:00,Brazil,South Brazil,BR-S,19.97,48.82,96.53,96.53,ons.org.br
2023-12-22 00:00:00,Brazil,South Brazil,BR-S,20.19,49.23,96.49,96.49,ons.org.br
2023-12-23 00:00:00,Brazil,South Brazil,BR-S,25.33,55.45,95.60,95.50,ons.org.br
2023-12-24 00:00:00,Brazil,South Brazil,BR-S,38.63,71.89,93.28,92.97,ons.org.br
2023-12-25 00:00:00,Brazil,South Brazil,BR-S,39.12,71.14,93.20,93.19,ons.org.br
2023-12-26 00:00:00,Brazil,South Brazil,BR-S,30.43,61.19,94.71,94.71,ons.org.br
2023-12-27 00:00:00,Brazil,South Brazil,BR-S,31.16,62.56,94.58,94.58,ons.org.br
2023-12-28 00:00:00,Brazil,South Brazil,BR-S,31.16,62.19,94.58,94.58,ons.org.br
2023-12-29 00:00:00,Brazil,South Brazil,BR-S,34.51,65.02,94.00,94.00,ons.org.br
2023-12-30 00:00:00,Brazil,South Brazil,BR-S,36.39,68.40,93.67,93.67,ons.org.br
2023-12-31 00:00:00,Brazil,South Brazil,BR-S,41.74,74.87,92.74,92.73,ons.org.br
