Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source
2021-09-22 00:00:00,Brazil,South Brazil,BR-S,86.08,125.77,83.65,83.11,ons.org.br
2021-09-23 00:00:00,Brazil,South Brazil,BR-S,95.04,135.95,82.17,81.66,ons.org.br
2021-09-24 00:00:00,Brazil,South Brazil,BR-S,99.87,142.50,81.09,80.47,ons.org.br
2021-09-25 00:00:00,Brazil,South Brazil,BR-S,123.20,170.91,76.10,75.13,ons.org.br
2021-09-26 00:00:00,Brazil,South Brazil,BR-S,168.27,224.35,67.97,66.42,ons.org.br
2021-09-27 00:00:00,Brazil,South Brazil,BR-S,97.94,140.03,81.77,81.27,ons.org.br
2021-09-28 00:00:00,Brazil,South Brazil,BR-S,90.43,130.74,83.27,82.85,ons.org.br
2021-09-29 00:00:00,Brazil,South Brazil,BR-S,78.53,116.42,85.52,85.20,ons.org.br
2021-09-30 00:00:00,Brazil,South Brazil,BR-S,77.18,114.57,85.45,84.99,ons.org.br
2021-10-01 00:00:00,Brazil,South Brazil,BR-S,76.36,113.65,85.83,85.48,ons.org.br
2021-10-02 00:00:00,Brazil,South Brazil,BR-S,93.25,134.35,82.59,82.12,ons.org.br
2021-10-03 00:00:00,Brazil,South Brazil,BR-S,131.25,177.95,76.22,75.25,ons.org.br
2021-10-04 00:00:00,Brazil,South Brazil,BR-S,76.19,113.29,86.49,86.36,ons.org.br
2021-10-05 00:00:00,Brazil,South Brazil,BR-S,76.02,113.26,86.62,86.52,ons.org.br
2021-10-06 00:00:00,Brazil,South Brazil,BR-S,82.62,120.64,85.20,84.93,ons.org.br
2021-10-07 00:00:00,Brazil,South Brazil,BR-S,96.13,136.60,82.90,82.67,ons.org.br
2021-10-08 00:00:00,Brazil,South Brazil,BR-S,92.41,132.08,83.91,83.81,ons.org.br
2021-10-09 00:00:00,Brazil,South Brazil,BR-S,113.53,155.95,80.09,79.74,ons.org.br
2021-10-10 00:00:00,Brazil,South Brazil,BR-S,140.63,187.30,75.25,74.83,ons.org.br
2021-10-11 00:00:00,Brazil,South Brazil,BR-S,120.01,163.85,78.49,78.18,ons.org.br
2021-10-12 00:00:00,Brazil,South Brazil,BR-S,133.47,180.36,76.51,76.12,ons.org.br
2021-10-13 00:00:00,Brazil,South Brazil,BR-S,121.40,165.87,78.89,78.48,ons.org.br
2021-10-14 00:00:00,Brazil,South Brazil,BR-S,115.92,160.32,78.97,78.47,ons.org.br
2021-10-15 00:00:00,Brazil,South Brazil,BR-S,119.89,165.26,77.74,76.98,ons.org.br
2021-10-16 00:00:00,Brazil,South Brazil,BR-S,134.01,182.00,75.10,74.40,ons.org.br
2021-10-17 00:00:00,Brazil,South Brazil,BR-S,125.91,171.85,77.94,77.82,ons.org.br
2021-10-18 00:00:00,Brazil,South Brazil,BR-S,106.49,149.15,81.10,80.80,ons.org.br
2021-10-19 00:00:00,Brazil,South Brazil,BR-S,118.65,164.43,77.99,77.26,ons.org.br
2021-10-20 00:00:00,Brazil,South Brazil,BR-S,117.93,163.68,77.64,76.91,ons.org.br
2021-10-21 00:00:00,Brazil,South Brazil,BR-S,119.18,165.55,77.18,76.30,ons.org.br
2021-10-22 00:00:00,Brazil,South Brazil,BR-S,109.40,153.89,79.39,78.69,ons.org.br
2021-10-23 00:00:00,Brazil,South Brazil,BR-S,129.32,177.49,75.31,74.33,ons.org.br
2021-10-24 00:00:00,Brazil,South Brazil,BR-S,169.53,224.08,68.35,67.07,ons.org.br
2021-10-25 00:00:00,Brazil,South Brazil,BR-S,133.42,181.86,74.44,73.23,ons.org.br
2021-10-26 00:00:00,Brazil,South Brazil,BR-S,116.70,161.72,78.59,77.48,ons.org.br
2021-10-27 00:00:00,Brazil,South Brazil,BR-S,103.15,144.99,81.73,80.87,ons.org.br
2021-10-28 00:00:00,Brazil,South Brazil,BR-S,105.12,146.70,81.63,80.71,ons.org.br
2021-10-29 00:00:00,Brazil,South Brazil,BR-S,98.04,138.30,82.33,81.67,ons.org.br
2021-10-30 00:00:00,Brazil,South Brazil,BR-S,122.62,167.87,77.14,76.39,ons.org.br
2021-10-31 00:00:00,Brazil,South Brazil,BR-S,141.15,189.02,74.52,73.75,Electricity Maps Estimation; ons.org.br
2021-11-01 00:00:00,Brazil,South Brazil,BR-S,116.47,160.80,78.56,77.83,ons.org.br
2021-11-02 00:00:00,Brazil,South Brazil,BR-S,139.06,187.36,74.40,73.44,ons.org.br
2021-11-03 00:00:00,Brazil,South Brazil,BR-S,108.78,152.45,79.40,78.61,ons.org.br
2021-11-04 00:00:00,Brazil,South Brazil,BR-S,98.08,139.96,81.82,81.33,ons.org.br
2021-11-05 00:00:00,Brazil,South Brazil,BR-S,102.00,144.23,81.16,80.50,ons.org.br
2021-11-06 00:00:00,Brazil,South Brazil,BR-S,136.15,184.83,74.27,72.88,ons.org.br
2021-11-07 00:00:00,Brazil,South Brazil,BR-S,184.24,242.04,65.94,63.79,ons.org.br
2021-11-08 00:00:00,Brazil,South Brazil,BR-S,137.87,187.49,74.28,72.84,ons.org.br
2021-11-09 00:00:00,Brazil,South Brazil,BR-S,160.24,214.56,69.43,67.31,ons.org.br
2021-11-10 00:00:00,Brazil,South Brazil,BR-S,168.47,223.67,68.06,65.96,Electricity Maps Estimation; ons.org.br
2021-11-11 00:00:00,Brazil,South Brazil,BR-S,181.68,239.05,65.45,62.71,ons.org.br
2021-11-12 00:00:00,Brazil,South Brazil,BR-S,160.23,212.60,70.22,67.52,ons.org.br
2021-11-13 00:00:00,Brazil,South Brazil,BR-S,145.81,194.07,73.85,71.31,ons.org.br
2021-11-14 00:00:00,Brazil,South Brazil,BR-S,133.34,178.80,76.72,74.38,ons.org.br
2021-11-15 00:00:00,Brazil,South Brazil,BR-S,120.02,163.66,79.13,77.11,ons.org.br
2021-11-16 00:00:00,Brazil,South Brazil,BR-S,94.80,134.30,83.51,82.25,ons.org.br
2021-11-17 00:00:00,Brazil,South Brazil,BR-S,110.26,152.59,80.60,78.87,ons.org.br
2021-11-18 00:00:00,Brazil,South Brazil,BR-S,115.43,159.45,79.49,77.70,ons.org.br
2021-11-19 00:00:00,Brazil,South Brazil,BR-S,121.27,165.97,78.70,76.71,ons.org.br
2021-11-20 00:00:00,Brazil,South Brazil,BR-S,138.76,185.91,75.79,73.28,ons.org.br
2021-11-21 00:00:00,Brazil,South Brazil,BR-S,151.47,201.12,73.61,70.61,ons.org.br
2021-11-22 00:00:00,Brazil,South Brazil,BR-S,115.00,158.48,79.57,77.17,ons.org.br
2021-11-23 00:00:00,Brazil,South Brazil,BR-S,101.56,143.31,81.36,79.31,ons.org.br
2021-11-24 00:00:00,Brazil,South Brazil,BR-S,91.68,131.85,83.21,81.53,ons.org.br
2021-11-25 00:00:00,Brazil,South Brazil,BR-S,101.77,143.12,81.46,79.60,ons.org.br
2021-11-26 00:00:00,Brazil,South Brazil,BR-S,100.17,141.13,81.70,80.18,ons.org.br
2021-11-27 00:00:00,Brazil,South Brazil,BR-S,92.69,132.13,83.75,82.57,ons.org.br
2021-11-28 00:00:00,Brazil,South Brazil,BR-S,124.09,169.86,77.67,75.33,ons.org.br
2021-11-29 00:00:00,Brazil,South Brazil,BR-S,98.15,138.02,82.81,81.41,ons.org.br
2021-11-30 00:00:00,Brazil,South Brazil,BR-S,93.23,132.01,83.79,82.46,ons.org.br
2021-12-01 00:00:00,Brazil,South Brazil,BR-S,74.47,111.20,86.80,85.97,ons.org.br
2021-12-02 00:00:00,Brazil,South Brazil,BR-S,77.88,115.25,86.21,85.34,ons.org.br
2021-12-03 00:00:00,Brazil,South Brazil,BR-S,83.33,120.89,85.51,84.64,ons.org.br
2021-12-04 00:00:00,Brazil,South Brazil,BR-S,126.54,171.39,77.99,76.49,ons.org.br
2021-12-05 00:00:00,Brazil,South Brazil,BR-S,140.48,187.67,75.57,73.38,ons.org.br
2021-12-06 00:00:00,Brazil,South Brazil,BR-S,123.15,167.70,78.58,77.02,ons.org.br
2021-12-07 00:00:00,Brazil,South Brazil,BR-S,128.59,173.97,77.64,76.23,ons.org.br
2021-12-08 00:00:00,Brazil,South Brazil,BR-S,147.53,196.12,74.34,72.51,ons.org.br
2021-12-09 00:00:00,Brazil,South Brazil,BR-S,135.26,181.93,76.48,74.55,ons.org.br
2021-12-10 00:00:00,Brazil,South Brazil,BR-S,128.10,173.77,77.72,75.95,ons.org.br
2021-12-11 00:00:00,Brazil,South Brazil,BR-S,130.64,176.85,77.28,75.39,ons.org.br
2021-12-12 00:00:00,Brazil,South Brazil,BR-S,156.58,206.92,72.77,70.43,ons.org.br
2021-12-13 00:00:00,Brazil,South Brazil,BR-S,120.35,164.55,79.07,77.32,ons.org.br
2021-12-14 00:00:00,Brazil,South Brazil,BR-S,121.78,166.00,78.82,77.18,ons.org.br
2021-12-15 00:00:00,Brazil,South Brazil,BR-S,127.70,173.15,77.57,75.76,ons.org.br
2021-12-16 00:00:00,Brazil,South Brazil,BR-S,126.26,171.90,77.63,75.66,ons.org.br
2021-12-17 00:00:00,Brazil,South Brazil,BR-S,130.55,176.72,76.98,75.09,ons.org.br
2021-12-18 00:00:00,Brazil,South Brazil,BR-S,148.97,197.44,74.03,71.69,ons.org.br
2021-12-19 00:00:00,Brazil,South Brazil,BR-S,152.57,201.24,73.47,71.21,ons.org.br
2021-12-20 00:00:00,Brazil,South Brazil,BR-S,143.90,192.40,74.97,72.85,ons.org.br
2021-12-21 00:00:00,Brazil,South Brazil,BR-S,134.22,181.32,76.66,74.92,ons.org.br
2021-12-22 00:00:00,Brazil,South Brazil,BR-S,138.66,186.40,75.89,74.22,ons.org.br
2021-12-23 00:00:00,Brazil,South Brazil,BR-S,150.64,200.46,73.80,71.87,ons.org.br
2021-12-24 00:00:00,Brazil,South Brazil,BR-S,122.58,167.15,78.68,76.11,ons.org.br
2021-12-25 00:00:00,Brazil,South Brazil,BR-S,110.99,152.95,80.70,77.68,ons.org.br
2021-12-26 00:00:00,Brazil,South Brazil,BR-S,100.95,141.78,82.44,79.55,ons.org.br
2021-12-27 00:00:00,Brazil,South Brazil,BR-S,119.78,164.26,79.17,77.04,ons.org.br
2021-12-28 00:00:00,Brazil,South Brazil,BR-S,124.32,169.52,78.38,75.91,ons.org.br
2021-12-29 00:00:00,Brazil,South Brazil,BR-S,124.27,168.52,78.39,75.80,ons.org.br
2021-12-30 00:00:00,Brazil,South Brazil,BR-S,126.57,170.84,77.99,75.36,ons.org.br
2021-12-31 00:00:00,Brazil,South Brazil,BR-S,118.47,161.90,79.40,76.37,ons.org.br
